"Date" "S.P.500.COMPOSITE...PRICE.INDEX" "X3M" "ABBOTT.LABORATORIES" "ALCOA" "ALTRIA.GROUP" "AMER.ELEC.PWR." "AMERICAN.EXPRESS" "APPLE" "AVON.PRODUCTS" "BANK.OF.AMERICA" "BAXTER.INTL." "BOEING" "BRISTOL.MYERS.SQUIBB" "CVS.CAREMARK" "CAMPBELL.SOUP" "CATERPILLAR" "CHEVRON" "COCA.COLA" "COLGATE.PALM." "COMCAST..A." "CONOCOPHILLIPS" "DOW.CHEMICAL" "E.I.DU.PONT.DE.NEMOURS" "ENTERGY" "EXELON" "EXXON.MOBIL" "FEDEX" "FORD.MOTOR" "GENERAL.DYNAMICS" "GENERAL.ELECTRIC" "HALLIBURTON" "HJ.HEINZ" "HEWLETT.PACKARD" "INTEL" "INTERNATIONAL.BUS.MCHS." "JP.MORGAN.CHASE...CO." "JOHNSON...JOHNSON" "LOWE.S.COMPANIES" "MCDONALDS" "MEDTRONIC" "MERCK...CO." "NIKE..B." "OCCIDENTAL.PTL." "PEPSICO" "PFIZER" "PROCTER...GAMBLE" "RAYTHEON..B." "SARA.LEE" "SCHLUMBERGER" "SOUTHERN" "SPRINT.NEXTEL" "TARGET" "TEXAS.INSTS." "BANK.OF.NEW.YORK.MELLON" "UNITED.TECHNOLOGIES" "WAL.MART.STORES" "WALGREEN" "WALT.DISNEY" "WELLS.FARGO...CO" "WEYERHAEUSER" "WILLIAMS.COS." "XEROX"
"2311" "2003/11/10" 6.953789267 4.367420482 3.655622522 3.467921014 2.43051206 3.295836866 3.69724437 2.393339456 3.526360525 3.632441369 3.286908235 3.659193144 3.219275745 2.912350665 3.278653029 3.584768158 3.608347043 3.842029634 3.950089206 3.08190997 3.366433389 3.616039908 3.699324712 3.99212725 3.453157121 3.57682995 4.339640918 2.503073954 3.715643091 3.338257582 2.47947526 3.556490266 3.091496896 3.508256454 4.49925396 3.580458705 3.886294857 3.367123401 3.258096538 3.770229 3.770459441 3.434793331 2.892037037 3.858833177 3.449352424 3.871201011 3.282789151 2.833113339 3.137665769 3.383712067 2.625088794 3.664842876 3.404192891 3.496437862 3.754550147 4.062509839 3.583518938 3.128609702 3.323416004 4.042349267 2.208274414 2.33020026
"2312" "2003/11/11" 6.953273429 4.363098625 3.662846006 3.447444633 2.422330646 3.301008654 3.684138232 2.376764491 3.518387649 3.631117917 3.288401888 3.645971953 3.218075505 2.901696282 3.275634159 3.582824253 3.612942888 3.839882328 3.95756982 3.054944133 3.34726904 3.607940512 3.709906821 3.981549068 3.456789755 3.584906864 4.331522503 2.51041194 3.714181637 3.336125385 2.477798111 3.555062306 3.097837496 3.508855256 4.492673155 3.584629433 3.89345162 3.378440395 3.261935314 3.780774719 3.781230715 3.432696049 2.882003508 3.869741613 3.45946629 3.870471578 3.27978276 2.838113085 3.141778774 3.375879574 2.635544022 3.674273302 3.389799337 3.495473694 3.752558231 4.065258981 3.578227184 3.127313015 3.330953728 4.042875814 2.208274414 2.33117255
"2313" "2003/11/12" 6.964664773 4.368181228 3.666679856 3.487680842 2.453656752 3.314186005 3.695941956 2.412783885 3.519720884 3.63508303 3.293240907 3.665354909 3.238678452 2.899221373 3.285412349 3.60631273 3.620466771 3.851848282 3.96499489 3.056827373 3.350956165 3.616308761 3.705736571 3.976311495 3.442499261 3.58407434 4.335720882 2.569554124 3.726656818 3.356897123 2.481567749 3.568123253 3.103240481 3.529297384 4.507447097 3.580458705 3.90197267 3.379633204 3.267284964 3.792563565 3.789855371 3.433341835 2.890927159 3.87245023 3.478158423 3.881563798 3.302849259 2.846054077 3.150382828 3.375879574 2.651670308 3.687127921 3.424262655 3.500282247 3.763522997 4.059753117 3.590715205 3.136784687 3.345155991 4.052306551 2.217027205 2.365559892
"2314" "2003/11/13" 6.964523061 4.377642036 3.714067066 3.500439216 2.451866796 3.313822302 3.691149376 2.416806237 3.526360525 3.629792712 3.330059354 3.686376324 3.256556892 2.890371758 3.278276168 3.60386608 3.634291264 3.84865713 3.966511191 3.054628343 3.359506955 3.611458307 3.700808025 3.984343667 3.433987204 3.590715205 4.344843844 2.575661013 3.729301369 3.344274234 2.491965014 3.572907278 3.106826321 3.519868911 4.511848029 3.579622468 3.91879999 3.366433389 3.260785228 3.837083919 3.824284091 3.431403224 2.893145685 3.860729711 3.510051787 3.874840214 3.333988632 2.847046633 3.17010566 3.377928755 2.645891069 3.663561646 3.407510744 3.48252849 3.766419032 4.016743316 3.584906864 3.135924558 3.352707173 4.046553898 2.209372711 2.353278207
"2315" "2003/11/14" 6.956878721 4.363480717 3.721789431 3.477232068 2.455649469 3.309082093 3.680834682 2.373043557 3.531055369 3.620600613 3.336836623 3.669951444 3.286534473 2.874129452 3.258096538 3.591955473 3.614559921 3.843530009 3.953164949 3.051483865 3.355502422 3.620065138 3.693618208 3.968025196 3.442019376 3.583518938 4.342505877 2.561867691 3.712840092 3.327909586 2.49361859 3.580458705 3.095125017 3.490428515 4.502583597 3.568405301 3.953548752 3.37809933 3.245712479 3.818810624 3.841171264 3.430756184 2.90224543 3.857144344 3.528710702 3.868175606 3.321793359 2.850989698 3.169685581 3.377928755 2.635544022 3.654288009 3.361416512 3.462123135 3.760036648 4.007333185 3.579901292 3.12514959 3.341801172 4.041119579 2.206074193 2.35612586
"2316" "2003/11/17" 6.950460299 4.359141762 3.720884291 3.484005493 2.455649469 3.295836866 3.649462722 2.357546651 3.526360525 3.618591101 3.318902139 3.682358237 3.279029748 2.878917519 3.261168737 3.590439381 3.605497845 3.843315807 3.953164949 3.050849995 3.352707173 3.616846251 3.68210657 3.957187557 3.433987204 3.572345638 4.330864911 2.542389085 3.709784415 3.325395668 2.472327868 3.586569835 3.091042453 3.472897696 4.497584975 3.566994266 3.944877342 3.365742901 3.218875825 3.813307032 3.830379016 3.430756184 2.900322089 3.864302269 3.528417232 3.871617591 3.308350831 2.848524933 3.156361919 3.372797907 2.632938649 3.646493738 3.344274234 3.454450588 3.749386422 4.007333185 3.578506397 3.123412833 3.342154841 4.038655656 2.214846179 2.341805806
"2317" "2003/11/18" 6.941335112 4.346528982 3.719071551 3.473518043 2.446070529 3.28578653 3.661906431 2.322877796 3.510649515 3.610242009 3.300640127 3.659193144 3.281287085 2.883403089 3.239070532 3.573608885 3.604682295 3.839452313 3.94022166 3.020751662 3.35253221 3.602776755 3.674526948 3.933001412 3.42540207 3.559624618 4.318021305 2.53449015 3.697095609 3.347796605 2.471061243 3.581850881 3.075005454 3.460723361 4.488074414 3.552200255 3.950089206 3.352882105 3.206803244 3.797285328 3.831896961 3.431241503 2.895911938 3.854393893 3.531640678 3.867653058 3.296577333 2.844077643 3.138099515 3.35654863 2.603837175 3.63758616 3.327191968 3.441299117 3.728580821 4.002229273 3.566994266 3.101019787 3.334879501 4.02660091 2.208274414 2.31944221
"2318" "2003/11/19" 6.949319398 4.34185547 3.725404229 3.467921014 2.448674799 3.312366168 3.67085804 2.323357838 3.522086699 3.615905454 3.312366168 3.673765816 3.283164315 2.884800713 3.237108593 3.594156602 3.61361697 3.847164433 3.945457782 3.03783345 3.350430265 3.605769547 3.678071255 3.961955374 3.44345834 3.567841126 4.316153891 2.532108251 3.702659078 3.383372797 2.460870072 3.586292865 3.100542638 3.481855285 4.493120682 3.5484673 3.95623126 3.359506955 3.2047769 3.809325607 3.831896961 3.420836597 2.890927159 3.869950229 3.538637791 3.872033997 3.3127304 2.863217507 3.146950085 3.370394473 2.605182871 3.650138626 3.340385242 3.44772467 3.726777177 4.011144096 3.572345638 3.112937364 3.339321978 4.028026681 2.192770227 2.336019869
"2319" "2003/11/20" 6.940851506 4.34120464 3.70674393 3.445852022 2.449072197 3.299164656 3.660104395 2.321161479 3.515864457 3.610917913 3.299533728 3.672495975 3.258096538 2.895082865 3.226843995 3.593881725 3.610917913 3.838376465 3.946810831 3.023673263 3.350956165 3.600867577 3.668931816 3.959669659 3.429946795 3.56416621 4.309590341 2.519308077 3.699201003 3.365570204 2.458305968 3.579901292 3.072230245 3.460409241 4.481758841 3.544720358 3.941387614 3.360548983 3.205993199 3.799973502 3.810211739 3.443618098 2.888703701 3.855875845 3.516013056 3.865036214 3.304686481 2.846054077 3.145444547 3.358985533 2.603163647 3.633895146 3.327191968 3.434145257 3.729301369 4.008605103 3.567841126 3.108096208 3.338612506 4.025530246 2.190535589 2.344686269
"2320" "2003/11/21" 6.942427201 4.35040696 3.709728103 3.445533195 2.450470472 3.300271463 3.671303396 2.316487998 3.504205132 3.615636492 3.295466427 3.659965444 3.260017768 2.886754111 3.226843995 3.595804275 3.60386608 3.837730401 3.948740588 3.047057317 3.34020811 3.594568775 3.673511977 3.955848485 3.424425508 3.565015467 4.255328982 2.513656063 3.697963073 3.352007137 2.4488476 3.577668525 3.057767664 3.475686234 4.484470401 3.555348061 3.929469919 3.358811665 3.217675104 3.785325352 3.74265716 3.454896114 2.885080003 3.860940215 3.501947285 3.868697881 3.306886702 2.850498387 3.141130476 3.355153443 2.635544022 3.630985476 3.34462703 3.451763745 3.736478433 4.003872659 3.576550269 3.103680438 3.341093458 4.033886593 2.207174908 2.355177543
"2321" "2003/11/24" 6.958524436 4.376511454 3.730350038 3.455685567 2.460400478 3.312366168 3.676857479 2.358492725 3.514823642 3.62300671 3.308350831 3.660737148 3.284663565 2.918311127 3.241419789 3.601958982 3.611188146 3.837730401 3.959860335 3.066190737 3.353581528 3.61361697 3.687878954 3.963666239 3.431564918 3.571221411 4.266054458 2.536074936 3.701301974 3.358637767 2.452297366 3.574309999 3.086486637 3.510350696 4.496024739 3.563032744 3.941193383 3.38828099 3.244153632 3.795938526 3.739810183 3.476150235 2.896464272 3.871201011 3.523119986 3.877638579 3.323596136 2.86370261 3.141778774 3.361763312 2.647181383 3.656872658 3.382354294 3.473691672 3.750679855 4.026779243 3.599501643 3.114687955 3.344803381 4.033355291 2.209372711 2.362739016
"2322" "2003/11/25" 6.960243359 4.371597439 3.727655357 3.476304854 2.464942009 3.314913013 3.681275618 2.336019869 3.524004811 3.625007378 3.309082093 3.644404964 3.271468275 2.922085733 3.239462458 3.624874124 3.618591101 3.840956557 3.959288198 3.054001182 3.353756307 3.618725194 3.702535781 3.961194049 3.430756184 3.578506397 4.274998062 2.564949357 3.687628672 3.364187556 2.453157951 3.588782838 3.075467242 3.498626527 4.493456196 3.57037741 3.925728652 3.379292546 3.248822901 3.796612154 3.723763856 3.514079539 2.90690106 3.864931398 3.519868911 3.880222693 3.32323584 2.866613986 3.14909693 3.367640598 2.620478667 3.663048694 3.38269391 3.475336544 3.754316009 4.026065721 3.600594539 3.121673055 3.35253221 4.036715449 2.2300144 2.437115986
"2323" "2003/11/26" 6.964560853 4.37298589 3.730798447 3.48461899 2.485972748 3.32323584 3.689621679 2.337952237 3.522677279 3.630588046 3.318178026 3.644927567 3.267665989 2.922892727 3.240637317 3.629660094 3.627668723 3.843530009 3.957760897 3.052112607 3.356025663 3.633895146 3.720135844 3.971800209 3.432372999 3.591266625 4.273048472 2.558776498 3.694861526 3.359333178 2.460016101 3.586292865 3.084658483 3.507057772 4.49880917 3.569814347 3.906004933 3.369534701 3.234355396 3.808660492 3.714059753 3.516755722 2.908811802 3.87036733 3.521347983 3.869950229 3.327191968 2.867097445 3.154870495 3.378269877 2.61716953 3.656356262 3.387436466 3.481221628 3.76491414 4.019980147 3.604954219 3.125580015 3.356200016 4.039360254 2.238579763 2.480731278
"2324" "2003/11/27" 6.964560853 4.37298589 3.730798447 3.48461899 2.485972748 3.32323584 3.689621679 2.337952237 3.522677279 3.630588046 3.318178026 3.644927567 3.267665989 2.922892727 3.240637317 3.629660094 3.627668723 3.843530009 3.957760897 3.052112607 3.356025663 3.633895146 3.720135844 3.971800209 3.432372999 3.591266625 4.273048472 2.558776498 3.694861526 3.359333178 2.460016101 3.586292865 3.084658483 3.507057772 4.49880917 3.569814347 3.906004933 3.369534701 3.234355396 3.808660492 3.714059753 3.516755722 2.908811802 3.87036733 3.521347983 3.869950229 3.327191968 2.867097445 3.154870495 3.378269877 2.61716953 3.656356262 3.387436466 3.481221628 3.76491414 4.019980147 3.604954219 3.125580015 3.356200016 4.039360254 2.238579763 2.480731278
"2325" "2003/11/28" 6.96432463 4.369954053 3.721789431 3.490733347 2.48789385 3.321071337 3.689184408 2.347080333 3.533686565 3.630057893 3.325755186 3.647797009 3.271468275 2.930126516 3.2429829 3.638243838 3.625673378 3.839452313 3.96081317 3.047693595 3.345332249 3.625673378 3.724729107 3.967646909 3.431079756 3.589059119 4.286341385 2.58021683 3.699695747 3.35585128 2.457449804 3.586292865 3.079153882 3.512738756 4.505791742 3.56671182 3.897924081 3.372454913 3.24376354 3.811097087 3.703768067 3.515269838 2.909084467 3.873697891 3.513632811 3.873697891 3.321793359 2.862246594 3.155296843 3.376563101 2.609856535 3.656356262 3.39316521 3.481873735 3.757705645 4.018902367 3.605769547 3.126014644 3.355676866 4.043051268 2.238579763 2.499795262
"2326" "2003/12/1" 6.975526071 4.40207433 3.739506026 3.524299579 2.494601172 3.325036021 3.696594616 2.384625803 3.545730532 3.642180851 3.342861805 3.638112337 3.288774952 2.925578014 3.242592351 3.647927243 3.63363098 3.850573043 3.968403339 3.04864251 3.366778455 3.650658241 3.75419892 3.976873978 3.436886224 3.594294012 4.297285406 2.574137784 3.707210411 3.368329778 2.4591614 3.587676949 3.083743151 3.527536304 4.510969391 3.574029612 3.90197267 3.377928755 3.271468275 3.828641396 3.739572568 3.524152206 2.935451343 3.885884348 3.531348066 3.881976084 3.318540148 2.864677811 3.151453149 3.383712067 2.622456001 3.67832394 3.407179453 3.489018986 3.777233679 3.998200702 3.61199841 3.12947177 3.362976169 4.078384543 2.2782924 2.500615943
"2327" "2003/12/2" 6.972250049 4.39383168 3.745488967 3.530762586 2.487120863 3.325036021 3.691149376 2.376764491 3.537184091 3.645580436 3.337192052 3.633102439 3.287281858 2.889816048 3.248046202 3.632044517 3.632838063 3.850360345 3.971046346 3.046425388 3.379292546 3.64961874 3.745732266 3.992680908 3.437690018 3.597312261 4.29837325 2.558776498 3.7006845 3.383712067 2.465553921 3.593194204 3.111290614 3.521938999 4.508108473 3.578227184 3.890799369 3.359506955 3.276389731 3.833412605 3.749504076 3.514526067 2.941276088 3.874113432 3.527242489 3.880841888 3.328268202 2.855901079 3.174923937 3.386422096 2.63163701 3.663818024 3.404857342 3.508253459 3.779177092 3.970669201 3.603321566 3.103680438 3.352882105 4.083789048 2.287471455 2.48490665
"2328" "2003/12/3" 6.970476525 4.39432569 3.74593064 3.540089381 2.477453947 3.32970138 3.695291354 2.352802809 3.52973717 3.630323005 3.340739413 3.651177587 3.290265821 2.859339649 3.248434627 3.63072054 3.638901084 3.858622229 3.970291914 3.048324724 3.374168709 3.664330581 3.76491414 3.992865393 3.440578338 3.598407551 4.2930588 2.578700529 3.73110047 3.385068 2.456164181 3.595941458 3.109507288 3.506757877 4.50313746 3.578506397 3.895080285 3.351656936 3.275634159 3.836005519 3.775744987 3.496507561 2.936512914 3.864931398 3.524888854 3.879603114 3.340385242 2.876740383 3.162093811 3.391147046 2.611862303 3.66944176 3.384390263 3.508253459 3.775859581 3.964425684 3.599774979 3.070816555 3.345508476 4.090336541 2.275213896 2.502255288
"2329" "2003/12/4" 6.975152211 4.398146017 3.747476139 3.568123253 2.480170452 3.336836623 3.697028659 2.358492725 3.526066364 3.63072054 3.348499593 3.666378189 3.265377659 2.863343086 3.252310601 3.623540613 3.658677945 3.853546076 3.983413002 3.057142469 3.394340594 3.671224519 3.78328013 3.998934377 3.451415098 3.611458307 4.289225804 2.57261223 3.741709068 3.372454913 2.46597864 3.598681186 3.117949906 3.512738756 4.515464273 3.566429294 3.898532415 3.333632062 3.279406325 3.844172339 3.767921661 3.485232111 2.964499571 3.874321138 3.537184091 3.879396503 3.357941873 2.889604797 3.18158924 3.390473418 2.620478667 3.69262244 3.372111801 3.510153426 3.783621291 3.970669201 3.604954219 3.086705791 3.348499593 4.083789048 2.296567021 2.524928324
"2330" "2003/12/5" 6.967438281 4.391234115 3.738837983 3.55477647 2.476681247 3.346741196 3.684577715 2.344206768 3.527389407 3.625806525 3.339321978 3.63758616 3.267665989 2.863343086 3.251149385 3.64414356 3.663561646 3.847804433 3.986388087 3.046743778 3.398694251 3.654546775 3.770689829 4.002412005 3.456316681 3.604954219 4.284000269 2.562638998 3.732776715 3.370738174 2.501435952 3.595941458 3.096029995 3.46885603 4.506895617 3.554204551 3.895080285 3.329880383 3.257711849 3.840527004 3.762826699 3.489513463 2.967332799 3.881563798 3.532225644 3.876499449 3.342861805 2.891970479 3.203559121 3.393501175 2.627057042 3.668421612 3.344979702 3.501880978 3.781116736 3.979307752 3.582129084 3.06254477 3.346389145 4.068171688 2.274185618 2.495681723
"2331" "2003/12/8" 6.974759508 4.406109305 3.746593963 3.570095918 2.496316311 3.339676525 3.698762951 2.35375338 3.444735684 3.63758616 3.384390263 3.666633845 3.264231527 2.86105737 3.271468275 3.647797009 3.671351737 3.865979067 3.981362484 3.05053291 3.400363701 3.667144962 3.78328013 4.002777369 3.464172181 3.621670704 4.279993909 2.581730834 3.751854253 3.379973745 2.511223958 3.600594539 3.112626025 3.454422143 4.513054897 3.568405301 3.909018496 3.346213073 3.243373296 3.852273001 3.77459833 3.490123591 2.963983575 3.87660306 3.538928277 3.880016209 3.357941873 2.889604797 3.213260086 3.389799337 2.63163701 3.669696635 3.340739413 3.521809006 3.790420184 3.977810746 3.596490005 3.067145547 3.353581528 4.098834467 2.282382386 2.48906466
"2332" "2003/12/9" 6.966193984 4.40696312 3.752096008 3.554204551 2.482879597 3.321432413 3.688964451 2.324835702 3.457105014 3.629792712 3.380994674 3.652734007 3.254242969 2.839078464 3.255014871 3.643882088 3.67478053 3.866188469 3.968970286 3.0432502 3.405355392 3.685122405 3.78328013 3.991573284 3.455527726 3.628067315 4.273327218 2.603430152 3.749974553 3.386422096 2.507564674 3.589059119 3.089222617 3.409496184 4.506785284 3.550479084 3.912222985 3.330059354 3.235536266 3.854817532 3.774139298 3.479546348 2.973486665 3.858622229 3.537765824 3.877120953 3.344979702 2.888653616 3.215068587 3.383372797 2.632291637 3.666633845 3.313822302 3.510470234 3.789742371 3.962906216 3.610917913 3.091201532 3.339853751 4.098004523 2.271094426 2.467251715
"2333" "2003/12/10" 6.965127559 4.393708139 3.747695382 3.518387649 2.493833355 3.3304172 3.67774267 2.321406847 3.427677014 3.632176819 3.388112142 3.660222745 3.255014871 2.813310712 3.2429829 3.63758616 3.672241813 3.875151531 3.962906216 3.037512209 3.405687287 3.676300672 3.783052624 3.985273467 3.464172181 3.632044517 4.27722152 2.590017134 3.737193314 3.39182022 2.525728644 3.581850881 3.091042453 3.415100287 4.51884948 3.54587476 3.917010547 3.304319307 3.240637317 3.85756682 3.764682418 3.466672964 2.967075564 3.848017675 3.529297384 3.880325919 3.351306612 2.869516911 3.218475745 3.379973745 2.623116664 3.666122467 3.329343278 3.517414748 3.787253118 3.969348072 3.612538221 3.096120448 3.339499267 4.08933202 2.252343877 2.444952334
"2334" "2003/12/11" 6.97654413 4.397407737 3.756475016 3.545297726 2.508639452 3.34462703 3.679068988 2.361325588 3.441859363 3.636137743 3.399529325 3.677818507 3.266141017 2.835563521 3.248822901 3.662792119 3.682609841 3.879293181 3.96271612 3.047057317 3.417070731 3.681099267 3.785779279 3.990834186 3.459937877 3.63521493 4.2930588 2.620311287 3.746440565 3.414442608 2.513251123 3.58407434 3.100092289 3.431079756 4.526126979 3.55477647 3.912023005 3.325575444 3.250374492 3.866607142 3.77505715 3.476459449 2.986439227 3.847591145 3.546163152 3.871201011 3.359333178 2.881997906 3.220274846 3.383712067 2.628364652 3.663818024 3.353406718 3.533330297 3.798518305 3.966700567 3.614963771 3.106772628 3.348148161 4.097672352 2.280339484 2.48740353
"2335" "2003/12/12" 6.97927562 4.400234854 3.758004317 3.550479084 2.50976998 3.342861805 3.677962581 2.346123395 3.449511242 3.635610525 3.407179453 3.673004105 3.27752202 2.840831312 3.24376354 3.663818024 3.691999581 3.899342952 3.981735618 3.052429192 3.417398761 3.685373315 3.793914917 4.003690194 3.456632089 3.639163862 4.300680995 2.618854622 3.74395932 3.404857342 2.543961413 3.584906864 3.105035008 3.429460847 4.529476342 3.55791619 3.899747975 3.315094683 3.249598998 3.872242135 3.776203282 3.472276963 2.998977004 3.847591145 3.538056564 3.879706404 3.369018483 2.881521599 3.239462458 3.389462125 2.605847657 3.657646752 3.357593744 3.528364398 3.824284091 3.96081317 3.601413428 3.114252815 3.35007951 4.108411819 2.294552921 2.483238593
"2336" "2003/12/15" 6.973580472 4.406719247 3.754070106 3.553632305 2.513712742 3.344979702 3.68039355 2.311049171 3.445214267 3.643228109 3.402862661 3.668676747 3.273742726 2.816007343 3.268046869 3.670206189 3.67566756 3.907814161 3.980802521 3.051483865 3.405355392 3.685874945 3.785552341 4.005877581 3.448398983 3.632309103 4.306224921 2.658859957 3.741471904 3.412137322 2.512035317 3.589887505 3.091496896 3.409165551 4.522983515 3.562749177 3.901164262 3.299164656 3.235536266 3.85756682 3.777348102 3.469167508 2.992476981 3.857989117 3.53921868 3.889981875 3.355153443 2.895270849 3.222668623 3.387774361 2.610525571 3.614155908 3.344274234 3.515840679 3.823738091 3.926714554 3.590439381 3.114687955 3.333632062 4.102147374 2.272125886 2.477378383
"2337" "2003/12/16" 6.980196863 4.418599615 3.759531282 3.55477647 2.529513473 3.361416512 3.679510704 2.308567165 3.465579641 3.657130756 3.417726684 3.687127921 3.287281858 2.81630652 3.295836866 3.701548857 3.697591395 3.925531355 3.973306234 3.059331291 3.417070731 3.696351469 3.79503965 4.010056746 3.446807893 3.649878717 4.308245532 2.663749942 3.757355525 3.422632662 2.531313023 3.581850881 3.096029995 3.409826708 4.543081994 3.575710756 3.900355201 3.28765534 3.214064268 3.85756682 3.787139823 3.482930967 3.001465805 3.858622229 3.543853682 3.898431052 3.364533397 2.893383884 3.226050029 3.386083744 2.617833693 3.617383452 3.329343278 3.509522499 3.845028137 3.939443601 3.594843462 3.119934661 3.35253221 4.101320176 2.287471455 2.492378665
"2338" "2003/12/17" 6.981451738 4.424367475 3.752973345 3.572626497 2.527670757 3.391147046 3.673529748 2.296567021 3.475531519 3.662022 3.421979921 3.710151589 3.294354286 2.833507418 3.279029748 3.713815939 3.710396298 3.915417238 3.986759352 3.046106896 3.431241503 3.690128674 3.798182189 4.019980147 3.448557953 3.66047998 4.262820712 2.685804592 3.776775856 3.425239376 2.549445171 3.580737295 3.089222617 3.406848053 4.536891345 3.574029612 3.898937766 3.311272674 3.198673118 3.872033997 3.786459782 3.496659065 3.015289773 3.853334009 3.536602019 3.895690351 3.384729189 2.888653616 3.226843995 3.392492941 2.632938649 3.64805746 3.320710131 3.502838991 3.840741803 3.94931879 3.591266625 3.119497381 3.355153443 4.109233175 2.293544348 2.519308077
"2339" "2003/12/18" 6.993180399 4.424007957 3.774022211 3.594019173 2.534299807 3.396854632 3.71210758 2.304583096 3.507057772 3.675034047 3.437207819 3.722072421 3.303584553 2.841414913 3.282413846 3.734211264 3.732298074 3.910822285 3.918005077 3.057767664 3.464954347 3.70745584 3.800644417 4.023922098 3.458679817 3.674019591 4.244200318 2.702702595 3.790758918 3.42913675 2.607124283 3.585738695 3.101442728 3.430756184 4.529692045 3.573749147 3.911422825 3.325215861 3.211246798 3.887320393 3.797733859 3.5085559 3.031340701 3.853121898 3.53921868 3.90509909 3.39316521 2.892912971 3.272416592 3.394508394 2.647825916 3.650658241 3.363149314 3.533949304 3.848337454 3.96271612 3.576550269 3.1281762 3.36366857 4.123903364 2.301584593 2.567254391
"2340" "2003/12/19" 6.992702861 4.431649785 3.770364967 3.618993327 2.542530696 3.39718936 3.721472483 2.287471455 3.506907836 3.676300672 3.422958873 3.725211383 3.302849259 2.849549763 3.274878015 3.746558566 3.72894116 3.914021008 3.895690351 3.057767664 3.456789755 3.702535781 3.802208139 4.032469159 3.46885603 3.678829118 4.240319051 2.72392355 3.793014219 3.430432507 2.595254707 3.584629433 3.099190982 3.420019136 4.534103738 3.577389078 3.914021008 3.320168076 3.19047635 3.884857337 3.792338162 3.510500117 3.024076747 3.853758097 3.534270336 3.886910305 3.395849775 2.8752976 3.27959456 3.398527153 2.665017431 3.637849283 3.344274234 3.539810839 3.851210866 3.957951937 3.56416621 3.132057884 3.36867419 4.131319165 2.288486169 2.564949357
"2341" "2003/12/22" 6.996626592 4.445588116 3.768208061 3.630190458 2.536320354 3.398861322 3.726331778 2.295056827 3.504806364 3.677059877 3.430756184 3.728100167 3.306153833 2.839078464 3.298056623 3.735047135 3.729901429 3.915217896 3.894469846 3.067434139 3.457105014 3.718923575 3.814189645 4.041822443 3.473362992 3.67554089 4.238444906 2.820783471 3.791661649 3.433987204 2.602319246 3.584351925 3.100092289 3.415100287 4.536784273 3.586292865 3.921577218 3.299164656 3.225255432 3.87245023 3.788951008 3.516013056 3.031340701 3.849934813 3.535145354 3.89334974 3.389462125 2.884381631 3.307802034 3.406516543 2.673189569 3.641787847 3.357593744 3.550823556 3.861255888 3.971611797 3.550479084 3.141484931 3.367123401 4.143293444 2.292534757 2.578700529
"2342" "2003/12/23" 6.999440716 4.438052463 3.772733352 3.621135802 2.526000607 3.408172995 3.731378442 2.29303968 3.504355474 3.680217044 3.414113607 3.736240025 3.311272674 2.85819286 3.300640127 3.733494247 3.727859754 3.915417238 3.898735111 3.058707073 3.45299888 3.720135844 3.819907717 4.036185648 3.47892973 3.682609841 4.233961567 2.783157674 3.797060987 3.437207819 2.565333899 3.590715205 3.120601256 3.437529311 4.530338875 3.588230046 3.922962945 3.29694736 3.230013569 3.874736421 3.801538272 3.521200174 3.028441448 3.839022113 3.541538866 3.896706301 3.395514599 2.888653616 3.295836866 3.408503957 2.663749942 3.638375322 3.373140784 3.557494328 3.860519163 3.965942847 3.569250967 3.141912704 3.373483543 4.139477252 2.295560478 2.618125494
"2343" "2003/12/24" 6.997632545 4.433669868 3.78022953 3.611458307 2.515961097 3.404192891 3.735565024 2.322877796 3.506907836 3.679460232 3.398192873 3.72231423 3.315276319 2.85330428 3.298795448 3.731819205 3.729901429 3.910021003 3.895283681 3.055570704 3.464172181 3.725452434 3.816612821 4.033709524 3.484005493 3.684620397 4.2314944 2.785011242 3.805773206 3.430756184 2.572993837 3.588782838 3.122364924 3.436564525 4.524719062 3.587123545 3.926517452 3.295836866 3.176385773 3.869532954 3.805328267 3.519424763 3.040944616 3.832763324 3.54731589 3.895283681 3.399529325 2.883906458 3.313458467 3.403195384 2.668796421 3.628332954 3.366605937 3.552039738 3.850785696 3.959669659 3.568969157 3.138069159 3.371940201 4.132442851 2.291524146 2.624668592
"2344" "2003/12/25" 6.997632545 4.433669868 3.78022953 3.611458307 2.515961097 3.404192891 3.735565024 2.322877796 3.506907836 3.679460232 3.398192873 3.72231423 3.315276319 2.85330428 3.298795448 3.731819205 3.729901429 3.910021003 3.895283681 3.055570704 3.464172181 3.725452434 3.816612821 4.033709524 3.484005493 3.684620397 4.2314944 2.785011242 3.805773206 3.430756184 2.572993837 3.588782838 3.122364924 3.436564525 4.524719062 3.587123545 3.926517452 3.295836866 3.176385773 3.869532954 3.805328267 3.519424763 3.040944616 3.832763324 3.54731589 3.895283681 3.399529325 2.883906458 3.313458467 3.403195384 2.668796421 3.628332954 3.366605937 3.552039738 3.850785696 3.959669659 3.568969157 3.138069159 3.371940201 4.132442851 2.291524146 2.624668592
